22   0   783922   769975   797869 18.8 18.5 19.1   285425   277763   293087 26.9 26.2 27.6   191094   184261   197927 25.1 24.2 26.0  40866  40421  41311   89242   85683   92801 30.4 29.2 31.7 Louisiana                                     LA est07_LA.txt 18NOV2008
22   1    13801    11566    16037 23.5 19.7 27.3     4803     3913     5693 29.3 23.8 34.7     3009     2352     3666 25.7 20.1 31.3  33098  30496  35699                                        Acadia Parish                                 LA est07_LA.txt 18NOV2008
22   3     4592     3645     5539 21.6 17.1 26.0     1484     1148     1820 25.8 20.0 31.6      992      744     1240 23.9 17.9 29.8  34958  31990  37927                                        Allen Parish                                  LA est07_LA.txt 18NOV2008
22   5    11949     9912    13986 12.2 10.1 14.2     4562     3712     5411 16.1 13.1 19.1     2816     2219     3413 14.1 11.1 17.1  56720  52155  61285                                        Ascension Parish                              LA est07_LA.txt 18NOV2008
22   7     4976     3955     5996 21.9 17.4 26.4     1707     1314     2099 30.8 23.7 37.8     1114      849     1379 26.6 20.3 32.9  39643  35802  43484                                        Assumption Parish                             LA est07_LA.txt 18NOV2008
22   9    10419     8830    12008 26.7 22.6 30.8     3773     3115     4432 35.8 29.5 42.0     2526     2010     3042 34.3 27.3 41.3  29239  26830  31649                                        Avoyelles Parish                              LA est07_LA.txt 18NOV2008
22  11     5329     4424     6234 15.9 13.2 18.6     1883     1495     2270 21.6 17.2 26.1     1174      927     1421 18.2 14.4 22.1  40592  37333  43851                                        Beauregard Parish                             LA est07_LA.txt 18NOV2008
22  13     3691     2918     4465 25.5 20.2 30.8     1259      961     1556 35.9 27.4 44.4      844      633     1055 33.1 24.9 41.4  29728  26818  32638                                        Bienville Parish                              LA est07_LA.txt 18NOV2008
22  15    15889    13567    18210 15.0 12.8 17.2     6387     5249     7524 22.0 18.0 25.9     4057     3236     4878 19.6 15.6 23.6  47539  44227  50850                                        Bossier Parish                                LA est07_LA.txt 18NOV2008
22  17    56372    50683    62061 22.9 20.6 25.2    22667    19804    25530 36.1 31.5 40.6    15211    12914    17508 34.1 28.9 39.2  35547  33522  37571                                        Caddo Parish                                  LA est07_LA.txt 18NOV2008
22  19    31383    27206    35560 17.5 15.1 19.8    10924     8962    12885 23.6 19.3 27.8     7149     5775     8523 21.6 17.5 25.8  42018  39592  44444                                        Calcasieu Parish                              LA est07_LA.txt 18NOV2008
