22   0   797255   758734   835776 18.1 17.3 19.0   313731   292309   335154 26.6 24.8 28.4   201846   183852   219840 23.9 21.8 26.1  33536  31824  35249  103916   92270  115563 32.1 28.5 35.7 Louisiana                                     LA est02_LA.dat 29OCT2004
22   1    11322     8776    13868 19.3 15.0 23.7     4593     3486     5699 27.1 20.6 33.6     3010     2184     3836 24.7 18.0 31.5  28226  26326  30264                                        Acadia Parish                                 LA est02_LA.dat 29OCT2004
22   3     4829     3684     5975 22.6 17.3 28.0     1592     1203     1980 26.1 19.8 32.5     1076      776     1376 24.6 17.8 31.5  27813  25924  29840                                        Allen Parish                                  LA est02_LA.dat 29OCT2004
22   5     8774     6789    10759 10.4  8.1 12.8     3534     2673     4396 14.6 11.0 18.2     2233     1611     2855 13.0  9.4 16.6  46214  43159  49486                                        Ascension Parish                              LA est02_LA.dat 29OCT2004
22   7     4094     3170     5017 17.6 13.7 21.6     1582     1196     1969 25.4 19.2 31.6     1057      760     1354 23.1 16.6 29.6  33392  31087  35869                                        Assumption Parish                             LA est02_LA.dat 29OCT2004
22   9     9353     7265    11441 24.0 18.7 29.4     3515     2666     4364 32.5 24.6 40.3     2351     1703     2999 30.5 22.1 39.0  24422  22763  26203                                        Avoyelles Parish                              LA est02_LA.dat 29OCT2004
22  11     4967     3851     6084 15.3 11.9 18.7     1826     1379     2273 21.0 15.9 26.1     1229      887     1571 19.1 13.8 24.4  33535  31278  35955                                        Beauregard Parish                             LA est02_LA.dat 29OCT2004
22  13     3094     2393     3795 20.6 15.9 25.3     1149      866     1431 29.9 22.6 37.3      777      560      994 27.3 19.6 34.9  24722  23038  26528                                        Bienville Parish                              LA est02_LA.dat 29OCT2004
22  15    12577     9832    15321 12.5  9.8 15.3     5247     4005     6489 19.0 14.5 23.6     3376     2466     4286 17.1 12.5 21.7  38666  36169  41335                                        Bossier Parish                                LA est02_LA.dat 29OCT2004
22  17    48271    37898    58644 19.6 15.4 23.8    19294    14762    23827 29.8 22.8 36.8    12409     9093    15725 26.9 19.7 34.1  31235  29257  33346                                        Caddo Parish                                  LA est02_LA.dat 29OCT2004
22  19    27734    21719    33748 15.4 12.0 18.7    11034     8424    13644 23.0 17.6 28.4     6822     4981     8663 19.9 14.6 25.3  35281  33027  37688                                        Calcasieu Parish                              LA est02_LA.dat 29OCT2004
22  21     1957     1514     2400 19.6 15.2 24.0      668      504      832 26.9 20.3 33.5      453      326      580 24.7 17.8 31.6  27104  25282  29056                                        Caldwell Parish                               LA est02_LA.dat 29OCT2004
22  23     1156      892     1420 11.9  9.2 14.6      397      298      497 15.8 11.8 19.7      274      196      352 14.4 10.3 18.5  35431  32991  38053                                        Cameron Parish                                LA est02_LA.dat 29OCT2004
22  25     2494     1929     3058 24.6 19.0 30.1      901      677     1126 35.3 26.5 44.0      629      452      806 34.0 24.4 43.5  22896  21316  24592                                        Catahoula Parish                              LA est02_LA.dat 29OCT2004
22  27     3581     2755     4407 23.4 18.0 28.8     1249      941     1557 31.9 24.0 39.8      847      609     1085 28.4 20.4 36.4  25980  24205  27886                                        Claiborne Parish                              LA est02_LA.dat 29OCT2004
22  29     4768     3697     5838 24.9 19.3 30.5     1925     1453     2397 36.9 27.9 46.0     1304      941     1667 34.5 24.9 44.1  23180  21586  24891                                        Concordia Parish                              LA est02_LA.dat 29OCT2004
22  31     4923     3809     6036 19.1 14.8 23.4     1963     1483     2443 28.2 21.3 35.1     1308      943     1673 25.9 18.7 33.2  28554  26650  30595                                        De Soto Parish                                LA est02_LA.dat 29OCT2004
22  33    66397    52184    80611 16.6 13.0 20.1    25253    19348    31158 24.2 18.6 29.9    15871    11648    20094 21.5 15.8 27.2  36877  34551  39359                                        East Baton Rouge Parish                       LA est02_LA.dat 29OCT2004
22  35     3251     2490     4012 40.7 31.2 50.2     1288      970     1605 48.5 36.5 60.5      901      649     1153 47.3 34.0 60.5  19008  17636  20487                                        East Carroll Parish                           LA est02_LA.dat 29OCT2004
22  37     3339     2560     4118 17.5 13.4 21.5     1131      848     1415 22.0 16.4 27.5      751      538      964 20.7 14.8 26.5  30722  28662  32929                                        East Feliciana Parish                         LA est02_LA.dat 29OCT2004
22  39     8467     6549    10385 25.2 19.5 30.9     3256     2442     4070 32.7 24.5 40.9     2203     1579     2827 30.5 21.9 39.2  22691  21040  24471                                        Evangeline Parish                             LA est02_LA.dat 29OCT2004
22  41     5357     4151     6563 26.5 20.5 32.5     2247     1699     2794 39.8 30.1 49.5     1555     1123     1987 38.5 27.8 49.2  22698  21142  24369                                        Franklin Parish                               LA est02_LA.dat 29OCT2004
22  43     3259     2522     3996 17.4 13.4 21.3     1325     1000     1651 25.8 19.5 32.1      887      639     1135 23.7 17.1 30.3  30667  28617  32863                                        Grant Parish                                  LA est02_LA.dat 29OCT2004
22  45    14010    10858    17161 19.1 14.8 23.4     6083     4622     7544 28.4 21.6 35.3     3978     2888     5068 26.1 18.9 33.2  31590  29493  33836                                        Iberia Parish                                 LA est02_LA.dat 29OCT2004
22  47     6040     4679     7401 20.3 15.8 24.9     2179     1646     2711 26.1 19.7 32.5     1416     1021     1811 24.1 17.4 30.9  29237  27287  31326                                        Iberville Parish                              LA est02_LA.dat 29OCT2004
22  49     2426     1874     2977 16.1 12.4 19.8      925      699     1151 24.6 18.6 30.7      618      446      790 23.3 16.8 29.8  29903  27888  32063                                        Jackson Parish                                LA est02_LA.dat 29OCT2004
22  51    70225    55154    85296 15.6 12.2 18.9    27817    21280    34354 25.0 19.1 30.8    17170    12587    21753 21.6 15.9 27.4  37317  35033  39750                                        Jefferson Parish                              LA est02_LA.dat 29OCT2004
22  53     5323     4126     6520 17.3 13.4 21.1     2118     1607     2629 24.3 18.4 30.1     1409     1021     1797 22.3 16.1 28.4  29061  27107  31157                                        Jefferson Davis Parish                        LA est02_LA.dat 29OCT2004
22  55    28397    22232    34562 14.9 11.6 18.1    11040     8426    13654 21.6 16.5 26.8     6977     5097     8857 19.2 14.0 24.3  38068  35616  40688                                        Lafayette Parish                              LA est02_LA.dat 29OCT2004
22  57    13332    10425    16240 14.8 11.6 18.0     4985     3804     6165 21.3 16.3 26.4     3233     2359     4107 18.7 13.6 23.7  36909  34474  39516                                        Lafourche Parish                              LA est02_LA.dat 29OCT2004
22  59     2333     1805     2860 17.6 13.6 21.5      815      613     1018 24.7 18.5 30.8      563      404      722 23.8 17.1 30.5  29602  27586  31766                                        La Salle Parish                               LA est02_LA.dat 29OCT2004
22  61     8086     6219     9954 21.5 16.5 26.4     2392     1812     2971 26.5 20.0 32.9     1562     1132     1992 24.8 18.0 31.6  27687  25783  29731                                        Lincoln Parish                                LA est02_LA.dat 29OCT2004
22  63    12209     9496    14922 12.0  9.3 14.6     4911     3675     6147 17.6 13.2 22.0     3122     2243     4001 15.4 11.1 19.8  40210  37579  43026                                        Livingston Parish                             LA est02_LA.dat 29OCT2004
22  65     3941     3057     4826 32.8 25.4 40.1     1716     1291     2141 45.2 34.0 56.4     1221      879     1563 46.2 33.3 59.1  20870  19442  22402                                        Madison Parish                                LA est02_LA.dat 29OCT2004
22  67     7095     5499     8691 23.7 18.4 29.1     2943     2212     3674 36.1 27.1 45.0     1936     1389     2483 33.6 24.1 43.0  24957  23266  26771                                        Morehouse Parish                              LA est02_LA.dat 29OCT2004
22  69     8347     6448    10246 22.9 17.7 28.1     2853     2154     3551 29.3 22.1 36.4     1872     1351     2393 27.7 20.0 35.4  26139  24357  28051                                        Natchitoches Parish                           LA est02_LA.dat 29OCT2004
22  71   122662    96272   149052 26.9 21.1 32.7    48175    36833    59517 39.3 30.0 48.5    30703    22494    38912 35.5 26.0 45.0  26711  25025  28511                                        Orleans Parish                                LA est02_LA.dat 29OCT2004
22  73    27317    21413    33221 18.9 14.8 23.0    11898     9102    14694 29.7 22.7 36.7     7453     5459     9447 26.1 19.1 33.1  31757  29716  33937                                        Ouachita Parish                               LA est02_LA.dat 29OCT2004
22  75     4109     3192     5027 15.0 11.6 18.3     1633     1239     2028 21.3 16.1 26.4     1073      776     1370 19.2 13.9 24.5  36925  34444  39585                                        Plaquemines Parish                            LA est02_LA.dat 29OCT2004
22  77     3870     2985     4754 17.3 13.4 21.3     1429     1076     1782 24.7 18.6 30.8      943      678     1208 22.9 16.5 29.4  30808  28752  33010                                        Pointe Coupee Parish                          LA est02_LA.dat 29OCT2004
22  79    23228    18040    28416 18.7 14.6 22.9     9603     7277    11928 29.0 22.0 36.0     6088     4403     7773 26.1 18.8 33.3  30468  28423  32660                                        Rapides Parish                                LA est02_LA.dat 29OCT2004
22  81     2103     1621     2584 22.7 17.5 27.9      823      613     1034 31.0 23.1 38.9      581      412      750 30.0 21.3 38.8  23517  21913  25240                                        Red River Parish                              LA est02_LA.dat 29OCT2004
22  83     4897     3800     5994 24.9 19.3 30.5     1936     1464     2407 35.3 26.7 43.9     1324      957     1691 34.1 24.6 43.6  23652  22054  25366                                        Richland Parish                               LA est02_LA.dat 29OCT2004
22  85     4263     3308     5218 18.4 14.3 22.6     1547     1170     1925 26.2 19.8 32.6     1051      759     1343 24.6 17.7 31.4  28265  26329  30342                                        Sabine Parish                                 LA est02_LA.dat 29OCT2004
22  87     9230     7197    11263 14.1 11.0 17.1     3370     2558     4183 21.0 15.9 26.0     2186     1588     2784 18.6 13.5 23.7  35150  32842  37620                                        St. Bernard Parish                            LA est02_LA.dat 29OCT2004
22  89     5687     4420     6954 11.6  9.0 14.1     2400     1815     2986 17.2 13.0 21.4     1523     1100     1946 14.7 10.6 18.8  44813  41870  47963                                        St. Charles Parish                            LA est02_LA.dat 29OCT2004
22  91     2031     1479     2584 19.8 14.4 25.1     1013      702     1325 35.4 24.5 46.3      657      433      881 30.7 20.2 41.2  27316  25161  29657                                        St. Helena Parish                             LA est02_LA.dat 29OCT2004
22  93     3239     2489     3989 15.4 11.9 19.0     1362     1019     1705 23.3 17.4 29.1      876      624     1128 20.4 14.5 26.3  34765  32446  37249                                        St. James Parish                              LA est02_LA.dat 29OCT2004
22  95     6937     5406     8468 15.6 12.1 19.0     3014     2294     3735 22.8 17.4 28.3     1971     1434     2508 20.4 14.8 25.9  37885  35360  40591                                        St. John the Baptist Parish                   LA est02_LA.dat 29OCT2004
22  97    20599    16123    25075 23.4 18.3 28.5     8168     6207    10128 32.6 24.8 40.4     5357     3899     6815 30.1 21.9 38.3  24405  22768  26160                                        St. Landry Parish                             LA est02_LA.dat 29OCT2004
22  99     9883     7725    12042 20.0 15.7 24.4     4049     3087     5011 29.0 22.1 35.8     2742     2000     3484 27.2 19.8 34.5  29833  27864  31942                                        St. Martin Parish                             LA est02_LA.dat 29OCT2004
22 101    10062     7720    12403 19.3 14.8 23.8     4476     3378     5574 30.4 23.0 37.9     2867     2066     3668 26.8 19.3 34.3  30195  28139  32400                                        St. Mary Parish                               LA est02_LA.dat 29OCT2004
22 103    21416    16694    26137 10.4  8.1 12.6     8311     6298    10324 15.1 11.4 18.7     5185     3765     6605 12.7  9.2 16.2  50415  47206  53843                                        St. Tammany Parish                            LA est02_LA.dat 29OCT2004
22 105    22597    17536    27658 22.3 17.3 27.3     8696     6599    10793 31.4 23.9 39.0     5701     4135     7267 29.0 21.0 36.9  28684  26750  30757                                        Tangipahoa Parish                             LA est02_LA.dat 29OCT2004
22 107     1920     1478     2363 33.3 25.6 40.9      697      523      871 44.5 33.4 55.6      494      354      634 44.0 31.5 56.5  18931  17457  20529                                        Tensas Parish                                 LA est02_LA.dat 29OCT2004
22 109    17146    13398    20894 16.3 12.7 19.9     7003     5347     8658 23.9 18.3 29.6     4474     3264     5684 21.4 15.6 27.2  36111  33755  38632                                        Terrebonne Parish                             LA est02_LA.dat 29OCT2004
22 111     3940     3084     4795 17.4 13.6 21.2     1475     1125     1824 25.6 19.5 31.6      993      726     1260 24.6 18.0 31.2  29182  27321  31170                                        Union Parish                                  LA est02_LA.dat 29OCT2004
22 113     9589     7500    11678 17.9 14.0 21.8     3650     2780     4520 25.1 19.1 31.0     2358     1719     2997 22.7 16.6 28.9  30153  28231  32205                                        Vermilion Parish                              LA est02_LA.dat 29OCT2004
22 115     6341     4943     7740 13.3 10.4 16.3     2834     2147     3521 18.7 14.2 23.2     1884     1365     2403 18.6 13.4 23.7  33739  31498  36140                                        Vernon Parish                                 LA est02_LA.dat 29OCT2004
22 117    10211     7954    12468 24.1 18.8 29.4     4000     3041     4959 35.1 26.7 43.5     2689     1955     3423 33.5 24.3 42.6  24190  22569  25928                                        Washington Parish                             LA est02_LA.dat 29OCT2004
22 119     7306     5699     8912 17.9 14.0 21.8     2730     2078     3383 26.8 20.4 33.2     1798     1307     2289 24.6 17.9 31.3  28651  26747  30690                                        Webster Parish                                LA est02_LA.dat 29OCT2004
22 121     2932     2273     3591 13.8 10.7 16.9     1149      867     1432 20.2 15.3 25.2      749      539      959 18.0 12.9 23.0  36456  34029  39057                                        West Baton Rouge Parish                       LA est02_LA.dat 29OCT2004
22 123     2402     1870     2933 20.9 16.2 25.5      936      705     1167 31.8 23.9 39.6      638      459      817 30.3 21.8 38.9  25284  23603  27085                                        West Carroll Parish                           LA est02_LA.dat 29OCT2004
22 125     2145     1483     2806 21.2 14.6 27.7      477      350      603 17.0 12.5 21.5      313      220      406 14.8 10.4 19.2  37037  34260  40038                                        West Feliciana Parish                         LA est02_LA.dat 29OCT2004
22 127     3466     2627     4305 23.5 17.8 29.2     1132      852     1413 29.3 22.0 36.5      775      557      993 27.6 19.8 35.3  25484  23705  27397                                        Winn Parish                                   LA est02_LA.dat 29OCT2004
