22   0   755150   738919   771381 17.6 17.2 18.0   274238   265430   283046 25.1 24.3 25.9   179507   171718   187296 22.9 21.9 23.9  43635  43018  44252   90216   85981   94450 29.6 28.2 31.0 Louisiana                                     LA est08_LA.txt 16OCT2009
22   1    11609     9922    13296 19.7 16.8 22.5     4330     3587     5072 26.5 21.9 31.0     2894     2336     3452 24.8 20.0 29.5  37862  35157  40568                                        Acadia Parish                                 LA est08_LA.txt 16OCT2009
22   3     4438     3631     5246 20.7 16.9 24.5     1427     1133     1722 24.4 19.4 29.4      916      708     1124 22.0 17.0 27.0  40131  38083  42178                                        Allen Parish                                  LA est08_LA.txt 16OCT2009
22   5     9995     8261    11729  9.9  8.2 11.6     3932     3143     4721 13.5 10.8 16.2     2602     2024     3180 12.6  9.8 15.4  61345  57289  65400                                        Ascension Parish                              LA est08_LA.txt 16OCT2009
22   7     4380     3519     5241 19.3 15.5 23.1     1442     1133     1751 26.5 20.8 32.2      970      743     1197 23.5 18.0 29.0  41319  37646  44991                                        Assumption Parish                             LA est08_LA.txt 16OCT2009
22   9     8599     7159    10038 21.9 18.2 25.6     3199     2580     3818 30.1 24.2 35.9     2135     1674     2596 28.4 22.3 34.5  32744  30045  35444                                        Avoyelles Parish                              LA est08_LA.txt 16OCT2009
22  11     4729     3897     5560 14.0 11.6 16.5     1831     1464     2198 20.8 16.6 24.9     1184      925     1443 18.4 14.3 22.4  43398  40732  46063                                        Beauregard Parish                             LA est08_LA.txt 16OCT2009
22  13     3005     2448     3562 21.0 17.1 24.9     1019      799     1239 29.9 23.4 36.3      675      518      832 27.0 20.7 33.3  31440  28314  34566                                        Bienville Parish                              LA est08_LA.txt 16OCT2009
22  15    14715    12449    16981 13.6 11.5 15.7     5873     4831     6915 19.8 16.3 23.3     3536     2832     4240 16.8 13.5 20.2  49331  47124  51537                                        Bossier Parish                                LA est08_LA.txt 16OCT2009
22  17    48885    43786    53984 19.8 17.7 21.9    18646    16194    21099 29.6 25.7 33.5    11346     9568    13124 25.3 21.4 29.3  36527  34804  38250                                        Caddo Parish                                  LA est08_LA.txt 16OCT2009
22  19    27833    24131    31535 15.4 13.3 17.4     9697     7971    11422 20.6 17.0 24.3     6272     4976     7568 18.7 14.9 22.6  44826  42359  47294                                        Calcasieu Parish                              LA est08_LA.txt 16OCT2009
22  21     2077     1670     2483 21.5 17.3 25.7      662      519      805 28.9 22.7 35.1      423      322      524 25.5 19.4 31.5  34298  30875  37720                                        Caldwell Parish                               LA est08_LA.txt 16OCT2009
22  23      911      720     1101 12.7 10.0 15.3      262      203      320 17.7 13.7 21.6      182      138      226 15.2 11.5 18.8  49984  45134  54834                                        Cameron Parish                                LA est08_LA.txt 16OCT2009
22  25     2187     1766     2607 21.9 17.7 26.1      823      643     1004 34.0 26.5 41.4      550      420      680 32.8 25.0 40.5  31236  28381  34090                                        Catahoula Parish                              LA est08_LA.txt 16OCT2009
22  27     4176     3424     4928 28.7 23.5 33.9     1358     1089     1627 40.8 32.7 48.9      949      749     1149 38.0 30.0 46.1  31386  28358  34414                                        Claiborne Parish                              LA est08_LA.txt 16OCT2009
22  29     4629     3800     5459 25.2 20.7 29.8     1666     1308     2023 35.2 27.7 42.8     1118      859     1377 32.7 25.1 40.3  29807  26893  32720                                        Concordia Parish                              LA est08_LA.txt 16OCT2009
22  31     4721     3829     5614 18.1 14.7 21.6     1785     1406     2164 27.0 21.3 32.7     1161      894     1428 24.4 18.8 30.1  37490  34979  40000                                        De Soto Parish                                LA est08_LA.txt 16OCT2009
22  33    71714    64956    78473 17.2 15.6 18.9    25911    22566    29256 24.6 21.5 27.8    17394    14874    19914 23.0 19.6 26.3  46563  44885  48241                                        East Baton Rouge Parish                       LA est08_LA.txt 16OCT2009
22  35     3109     2502     3716 43.7 35.2 52.3     1241      980     1501 57.3 45.3 69.4      823      635     1011 54.2 41.8 66.6  25100  22619  27581                                        East Carroll Parish                           LA est08_LA.txt 16OCT2009
22  37     3958     3254     4662 21.2 17.4 24.9     1182      933     1431 25.4 20.0 30.7      770      591      949 23.0 17.6 28.3  39244  35336  43152                                        East Feliciana Parish                         LA est08_LA.txt 16OCT2009
22  39     7698     6320     9076 22.7 18.7 26.8     2948     2344     3551 30.8 24.5 37.1     1983     1540     2426 28.6 22.2 35.0  29733  26895  32571                                        Evangeline Parish                             LA est08_LA.txt 16OCT2009
22  41     5006     4031     5982 26.1 21.0 31.1     1946     1530     2362 39.2 30.8 47.5     1304     1001     1607 36.7 28.1 45.2  29904  26931  32877                                        Franklin Parish                               LA est08_LA.txt 16OCT2009
22  43     3409     2813     4006 17.3 14.3 20.3     1229      983     1474 24.2 19.3 29.0      777      603      951 20.5 15.9 25.1  38896  35361  42432                                        Grant Parish                                  LA est08_LA.txt 16OCT2009
22  45    13899    11509    16288 18.8 15.6 22.1     5487     4422     6552 27.3 22.0 32.5     3712     2897     4527 25.5 19.9 31.1  40610  37631  43588                                        Iberia Parish                                 LA est08_LA.txt 16OCT2009
22  47     6310     5188     7432 21.6 17.8 25.4     2092     1667     2517 27.3 21.8 32.9     1441     1122     1760 26.6 20.7 32.4  38672  35041  42303                                        Iberville Parish                              LA est08_LA.txt 16OCT2009
22  49     2736     2225     3247 18.4 14.9 21.8      900      709     1091 25.8 20.3 31.3      600      460      740 24.0 18.4 29.6  36073  32579  39567                                        Jackson Parish                                LA est08_LA.txt 16OCT2009
22  51    55909    50117    61701 12.9 11.6 14.3    21248    18356    24141 20.8 18.0 23.6    13939    11666    16212 18.8 15.7 21.8  47065  45238  48891                                        Jefferson Parish                              LA est08_LA.txt 16OCT2009
22  53     5152     4284     6019 16.7 13.9 19.5     1879     1487     2271 22.9 18.1 27.6     1214      931     1497 20.2 15.5 24.9  38577  35269  41884                                        Jefferson Davis Parish                        LA est08_LA.txt 16OCT2009
22  55    29691    26069    33313 14.7 12.9 16.5    10040     8277    11804 19.0 15.7 22.4     6701     5381     8021 17.9 14.4 21.4  48119  45630  50607                                        Lafayette Parish                              LA est08_LA.txt 16OCT2009
22  57    14452    12448    16456 15.9 13.7 18.1     4888     4051     5725 21.9 18.2 25.7     3257     2629     3885 19.9 16.0 23.7  49182  45691  52673                                        Lafourche Parish                              LA est08_LA.txt 16OCT2009
22  59     2120     1721     2520 16.2 13.2 19.3      709      556      862 22.7 17.8 27.5      475      365      585 21.0 16.2 25.9  38926  35491  42360                                        La Salle Parish                               LA est08_LA.txt 16OCT2009
22  61     8896     7344    10448 23.6 19.5 27.7     2529     2034     3024 28.4 22.8 34.0     1596     1244     1948 25.6 20.0 31.3  36720  33889  39550                                        Lincoln Parish                                LA est08_LA.txt 16OCT2009
22  63    13666    11441    15891 11.4  9.6 13.3     4968     3996     5940 15.3 12.3 18.3     3219     2497     3941 13.8 10.7 16.9  53237  49520  56953                                        Livingston Parish                             LA est08_LA.txt 16OCT2009
22  65     3805     3129     4480 34.6 28.4 40.7     1591     1251     1931 47.6 37.4 57.8     1073      828     1318 45.2 34.8 55.5  25788  23180  28396                                        Madison Parish                                LA est08_LA.txt 16OCT2009
22  67     6949     5801     8098 25.2 21.0 29.3     2509     2024     2993 36.3 29.3 43.3     1778     1403     2153 35.3 27.9 42.8  32168  30064  34272                                        Morehouse Parish                              LA est08_LA.txt 16OCT2009
22  69    11871    10772    12970 31.7 28.8 34.7     3761     3277     4245 38.7 33.7 43.7     2327     1977     2677 34.3 29.2 39.5  31000  28977  33024                                        Natchitoches Parish                           LA est08_LA.txt 16OCT2009
22  71    69159    62246    76071 22.9 20.6 25.2    22900    20176    25623 36.2 31.9 40.5    15344    13197    17491 34.9 30.0 39.7  37047  35325  38769                                        Orleans Parish                                LA est08_LA.txt 16OCT2009
22  73    31928    27995    35861 21.9 19.2 24.6    12669    10937    14401 32.5 28.0 36.9     7920     6605     9235 28.7 23.9 33.5  39056  35798  42313                                        Ouachita Parish                               LA est08_LA.txt 16OCT2009
22  75     3128     2488     3768 15.1 12.0 18.1     1115      868     1362 20.1 15.7 24.6      735      559      911 17.6 13.4 21.8  50948  46259  55636                                        Plaquemines Parish                            LA est08_LA.txt 16OCT2009
22  77     4637     3748     5526 21.0 17.0 25.1     1667     1330     2005 31.2 24.9 37.5     1017      783     1251 26.3 20.3 32.4  39379  35725  43032                                        Pointe Coupee Parish                          LA est08_LA.txt 16OCT2009
22  79    23265    20317    26214 18.0 15.8 20.3     9005     7567    10443 26.8 22.5 31.1     5952     4886     7018 24.9 20.5 29.4  41200  38776  43625                                        Rapides Parish                                LA est08_LA.txt 16OCT2009
22  81     2064     1659     2469 23.4 18.8 28.0      788      620      957 33.1 26.1 40.2      539      412      666 31.6 24.1 39.0  31495  29162  33828                                        Red River Parish                              LA est08_LA.txt 16OCT2009
22  83     4704     3807     5600 24.2 19.6 28.8     1930     1532     2329 37.4 29.7 45.2     1289      998     1580 34.8 27.0 42.7  30504  27435  33573                                        Richland Parish                               LA est08_LA.txt 16OCT2009
22  85     4848     4020     5677 20.9 17.3 24.4     1719     1377     2061 29.4 23.6 35.3     1132      890     1374 27.2 21.4 33.0  34786  31855  37717                                        Sabine Parish                                 LA est08_LA.txt 16OCT2009
22  87     7597     6067     9127 20.3 16.2 24.3     2393     1875     2911 31.8 24.9 38.6     1559     1190     1928 31.4 24.0 38.8  39106  35661  42550                                        St. Bernard Parish                            LA est08_LA.txt 16OCT2009
22  89     5921     4805     7038 11.6  9.4 13.8     2149     1691     2607 16.1 12.6 19.5     1338     1025     1651 13.4 10.3 16.6  56886  51881  61890                                        St. Charles Parish                            LA est08_LA.txt 16OCT2009
22  91     2070     1656     2484 19.8 15.8 23.7      790      608      971 31.6 24.3 38.8      556      418      694 28.3 21.3 35.3  33075  29637  36513                                        St. Helena Parish                             LA est08_LA.txt 16OCT2009
22  93     3314     2646     3982 15.8 12.6 19.0     1174      917     1431 22.0 17.2 26.8      792      604      980 20.7 15.8 25.6  45303  40810  49797                                        St. James Parish                              LA est08_LA.txt 16OCT2009
22  95     6834     5564     8104 14.7 12.0 17.4     2881     2269     3492 21.8 17.2 26.4     1836     1419     2253 19.0 14.7 23.3  49525  45099  53951                                        St. John the Baptist Parish                   LA est08_LA.txt 16OCT2009
22  97    23185    20255    26115 25.6 22.4 28.8     8674     7279    10069 35.4 29.7 41.1     5628     4588     6668 32.0 26.1 37.9  32373  29786  34960                                        St. Landry Parish                             LA est08_LA.txt 16OCT2009
22  99     9986     8456    11517 19.5 16.5 22.5     3773     3107     4440 27.9 23.0 32.8     2421     1944     2898 24.6 19.8 29.5  37779  35001  40557                                        St. Martin Parish                             LA est08_LA.txt 16OCT2009
22 101     9321     7920    10721 18.5 15.7 21.3     3387     2780     3995 25.5 20.9 30.1     2237     1781     2693 23.4 18.7 28.2  39856  37466  42246                                        St. Mary Parish                               LA est08_LA.txt 16OCT2009
22 103    22529    19062    25995 10.0  8.4 11.5     8071     6512     9630 13.8 11.1 16.5     5295     4188     6402 12.3  9.7 14.9  57129  53730  60529                                        St. Tammany Parish                            LA est08_LA.txt 16OCT2009
